Datetime,BTC-USD,ETH-USD,Spread,Z_Score,Position,Spread_Change,Strategy_PnL_Gross,Trades,Cost,Strategy_PnL_Net,Cumulative_PnL
2026-01-14 23:10:00+00:00,97228.1015625,3363.301025390625,-748.52486935446,1.2708037903689484,-1,0.46784247374853294,-0.46784247374853294,0.0,0.0,-0.46784247374853294,-94.63211922448855
2026-01-14 23:11:00+00:00,97217.71875,3361.91015625,-749.4766440706153,0.849222817703664,-1,-0.9517747161553416,0.9517747161553416,0.0,0.0,0.9517747161553416,-93.6803445083332
2026-01-14 23:12:00+00:00,97183.265625,3360.48779296875,-749.4419671623191,0.8417656638617165,-1,0.03467690829620551,-0.03467690829620551,0.0,0.0,-0.03467690829620551,-93.71502141662941
2026-01-14 23:13:00+00:00,97200.625,3360.986572265625,-749.6773246684306,0.7247646768730408,-1,-0.23535750611154072,0.23535750611154072,0.0,0.0,0.23535750611154072,-93.47966391051787
2026-01-14 23:14:00+00:00,97253.1171875,3363.133056640625,-749.7507616162347,0.6763385907408583,-1,-0.0734369478041117,0.0734369478041117,0.0,0.0,0.0734369478041117,-93.40622696271376
2026-01-14 23:15:00+00:00,97247.5625,3363.050537109375,-749.5983705863127,0.7201001161024351,-1,0.1523910299220006,-0.1523910299220006,0.0,0.0,-0.1523910299220006,-93.55861799263576
2026-01-14 23:16:00+00:00,97324.4453125,3367.3330078125,-748.5673131497024,1.1143840472549198,-1,1.0310574366103538,-1.0310574366103538,0.0,0.0,-1.0310574366103538,-94.58967542924611
2026-01-14 23:17:00+00:00,97283.65625,3365.44677734375,-748.7285534076536,1.0201344260383116,-1,-0.16124025795124908,0.16124025795124908,0.0,0.0,0.16124025795124908,-94.42843517129486
2026-01-14 23:18:00+00:00,97245.75,3363.69140625,-748.8808498983017,0.932817228370368,-1,-0.15229649064804107,0.15229649064804107,0.0,0.0,0.15229649064804107,-94.27613868064682
2026-01-14 23:19:00+00:00,97217.6328125,3362.280517578125,-749.1026484018821,0.819707329215243,-1,-0.2217985035804304,0.2217985035804304,0.0,0.0,0.2217985035804304,-94.0543401770664
2026-01-14 23:20:00+00:00,97183.1015625,3361.718505859375,-748.2043159850773,1.1362114891101562,-1,0.8983324168048057,-0.8983324168048057,0.0,0.0,-0.8983324168048057,-94.9526725938712
2026-01-14 23:21:00+00:00,97190.2265625,3361.765869140625,-748.4582725797609,1.002929491318409,-1,-0.25395659468358645,0.25395659468358645,0.0,0.0,0.25395659468358645,-94.69871599918761
2026-01-14 23:22:00+00:00,97183.578125,3361.009521484375,-748.9334544307267,0.7896966788542147,-1,-0.47518185096578236,0.47518185096578236,0.0,0.0,0.47518185096578236,-94.22353414822183
2026-01-14 23:23:00+00:00,97197.5859375,3361.011962890625,-749.5234105437185,0.5356693247586671,-1,-0.5899561129917856,0.5899561129917856,0.0,0.0,0.5899561129917856,-93.63357803523004
2026-01-14 23:24:00+00:00,97162.7421875,3359.6806640625,-749.3811494522561,0.5698105788446309,-1,0.1422610914623874,-0.1422610914623874,0.0,0.0,-0.1422610914623874,-93.77583912669243
2026-01-14 23:25:00+00:00,97149.78125,3359.245849609375,-749.2678392626467,0.5955108638701436,-1,0.1133101896093649,-0.1133101896093649,0.0,0.0,-0.1133101896093649,-93.8891493163018
2026-01-14 23:26:00+00:00,97121.0234375,3359.010986328125,-748.2865200183369,0.9529904397781145,-1,0.981319244309816,-0.981319244309816,0.0,0.0,-0.981319244309816,-94.87046856061161
2026-01-14 23:27:00+00:00,97113.6796875,3358.90234375,-748.0845916717053,1.0073558250407713,-1,0.20192834663157555,-0.20192834663157555,0.0,0.0,-0.20192834663157555,-95.07239690724319
2026-01-14 23:28:00+00:00,97074.765625,3358.281982421875,-747.0592574932252,1.3837666550621612,-1,1.0253341784800796,-1.0253341784800796,0.0,0.0,-1.0253341784800796,-96.09773108572327
2026-01-14 23:29:00+00:00,96991.78125,3356.375,-745.456788465357,1.9728960691441757,-1,1.60246902786821,-1.60246902786821,0.0,0.0,-1.60246902786821,-97.70020011359148
2026-01-14 23:30:00+00:00,97005.9140625,3356.9658203125,-745.4636519857122,1.910023932329214,-1,-0.006863520355182118,0.006863520355182118,0.0,0.0,0.006863520355182118,-97.6933365932363
2026-01-14 23:31:00+00:00,96981.6328125,3354.911376953125,-746.4912289257873,1.462668905351627,-1,-1.0275769400750505,1.0275769400750505,0.0,0.0,1.0275769400750505,-96.66575965316125
2026-01-14 23:32:00+00:00,96915.609375,3353.059326171875,-745.5511149356407,1.8143619899480452,-1,0.9401139901465285,-0.9401139901465285,0.0,0.0,-0.9401139901465285,-97.60587364330777
2026-01-14 23:33:00+00:00,96898.6328125,3351.632568359375,-746.259925280593,1.5159870357335237,-1,-0.708810344952326,0.708810344952326,0.0,0.0,0.708810344952326,-96.89706329835545
2026-01-14 23:34:00+00:00,96937.3359375,3353.142822265625,-746.3864462267275,1.4210581984778705,-1,-0.12652094613440568,0.12652094613440568,0.0,0.0,0.12652094613440568,-96.77054235222104
2026-01-14 23:35:00+00:00,96944.0859375,3353.040283203125,-746.7744462243227,1.234378570244902,-1,-0.387999997595216,0.387999997595216,0.0,0.0,0.387999997595216,-96.38254235462583
2026-01-14 23:36:00+00:00,97004.4609375,3354.9931640625,-747.3748548399626,0.9235916907426921,-1,-0.6004086156399353,0.6004086156399353,0.0,0.0,0.6004086156399353,-95.78213373898589
2026-01-14 23:37:00+00:00,97007.0234375,3353.95263671875,-748.5237516127763,0.34525497746750555,0,-1.148896772813714,1.148896772813714,1.0,3.35395263671875,-2.205055863905036,-97.98718960289092
2026-01-14 23:38:00+00:00,97087.3359375,3356.306396484375,-749.5664483434184,-0.19965583938019982,0,-1.042696730642092,-0.0,0.0,0.0,-0.0,-97.98718960289092
2026-01-14 23:39:00+00:00,97072.8046875,3355.79931640625,-749.4589944640484,-0.16786794415828782,0,0.10745387937004125,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:41:00+00:00,97074.8515625,3354.6455078125,-750.6993664432084,-0.8925588572203966,0,-1.2403719791600452,-0.0,0.0,0.0,-0.0,-97.98718960289092
2026-01-14 23:42:00+00:00,97062.1796875,3354.155029296875,-750.6539449163292,-0.8834358232494611,0,0.04542152687918133,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:43:00+00:00,97050.21875,3353.74755859375,-750.5555814856225,-0.809145870095961,0,0.09836343070674047,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:44:00+00:00,97018.640625,3352.616943359375,-750.3507417435476,-0.6949224673872615,0,0.20483974207490974,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:45:00+00:00,97048.3828125,3354.01123046875,-750.214266879434,-0.6293912860631413,0,0.13647486411355203,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:46:00+00:00,97000.546875,3353.472900390625,-748.7295908168344,0.16922442626779138,0,1.4846760625996467,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:47:00+00:00,97017.6171875,3354.302001953125,-748.6224014570917,0.2144671166735061,0,0.10718935974273336,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:49:00+00:00,97021.296875,3354.039794921875,-749.0402243453209,-0.048028594609335236,0,-0.41782288822923874,-0.0,0.0,0.0,-0.0,-97.98718960289092
2026-01-14 23:51:00+00:00,97018.203125,3355.132080078125,-747.8171029271525,0.6288561518181259,0,1.2231214181683754,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:52:00+00:00,97056.8359375,3357.15869140625,-747.4242929000038,0.8522351528629003,0,0.3928100271486983,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:53:00+00:00,97034.234375,3356.521728515625,-747.1054242105029,1.0576401980612362,0,0.3188686895009596,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:54:00+00:00,97018.9453125,3355.991943359375,-746.9886271329788,1.1314950268313528,0,0.1167970775240974,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:55:00+00:00,97032.0625,3356.836181640625,-746.6991213864785,1.3261236327846608,0,0.28950574650025374,0.0,0.0,0.0,0.0,-97.98718960289092
2026-01-14 23:56:00+00:00,97016.671875,3357.3330078125,-745.5514178510193,2.064944860238689,-1,1.1477035354591862,0.0,1.0,3.3573330078125,-3.3573330078125,-101.34452261070342
2026-01-14 23:57:00+00:00,97012.4921875,3357.736328125,-744.9713364270892,2.323326877832648,-1,0.5800814239300962,-0.5800814239300962,0.0,0.0,-0.5800814239300962,-101.92460403463352
2026-01-14 23:58:00+00:00,96932.2109375,3354.6728515625,-744.639678071725,2.4067529351754273,-1,0.33165835536419763,-0.33165835536419763,0.0,0.0,-0.33165835536419763,-102.25626238999772
2026-01-15 00:00:00+00:00,96934.609375,3354.8271484375,-744.586812339172,2.293197414126378,-1,0.05286573255307303,-0.05286573255307303,0.0,0.0,-0.05286573255307303,-102.30912812255079
2026-01-15 00:02:00+00:00,96885.6015625,3351.505859375,-745.8355360708265,1.464775994383714,-1,-1.248723731654536,1.248723731654536,0.0,0.0,1.248723731654536,-101.06040439089625
2026-01-15 00:03:00+00:00,96812.1640625,3349.03662109375,-745.1990651045171,1.8262047127106076,-1,0.636470966309389,-0.636470966309389,0.0,0.0,-0.636470966309389,-101.69687535720564
2026-01-15 00:04:00+00:00,96792.203125,3348.089599609375,-745.3019283838371,1.6869500143075806,-1,-0.1028632793199904,0.1028632793199904,0.0,0.0,0.1028632793199904,-101.59401207788565
2026-01-15 00:05:00+00:00,96834.3828125,3346.976806640625,-748.1985218023292,-0.07362725624097641,0,-2.8965934184921025,2.8965934184921025,1.0,3.346976806640625,-0.45038338814852263,-102.04439546603417
2026-01-15 00:06:00+00:00,96781.9609375,3345.14306640625,-747.8153142653077,0.15796178237789543,0,0.3832075370214625,0.0,0.0,0.0,0.0,-102.04439546603417
2026-01-15 00:07:00+00:00,96846.203125,3346.98828125,-748.6869342239711,-0.38277394567904316,0,-0.8716199586633593,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:08:00+00:00,96886.5703125,3348.59716796875,-748.7851964075762,-0.4447620315587047,0,-0.0982621836051294,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:09:00+00:00,96855.828125,3346.982177734375,-749.1000838877872,-0.6312381037764303,0,-0.3148874802109276,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:10:00+00:00,96822.3828125,3346.23974609375,-748.4280962423691,-0.2258668896324447,0,0.6719876454180849,0.0,0.0,0.0,0.0,-102.04439546603417
2026-01-15 00:11:00+00:00,96848.1015625,3346.84814453125,-748.9073568307167,-0.5196449120190203,0,-0.4792605883476426,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:12:00+00:00,96814.9609375,3344.93310546875,-749.4208619966048,-0.8261931495979385,0,-0.5135051658880911,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:13:00+00:00,96836.1875,3345.283447265625,-749.9682023301152,-1.131528726738921,0,-0.5473403335104194,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:14:00+00:00,96937.8125,3348.36865234375,-751.1807702192518,-1.7937759871314471,0,-1.2125678891366078,-0.0,0.0,0.0,-0.0,-102.04439546603417
2026-01-15 00:15:00+00:00,96933.40625,3347.38037109375,-751.9827089143982,-2.1421908840093873,1,-0.8019386951464185,-0.0,1.0,3.34738037109375,-3.34738037109375,-105.39177583712792
2026-01-15 00:16:00+00:00,96973.4609375,3347.87744140625,-753.1795717202212,-2.6243784592436024,1,-1.1968628058230024,-1.1968628058230024,0.0,0.0,-1.1968628058230024,-106.58863864295093
2026-01-15 00:17:00+00:00,96935.921875,3346.6591796875,-752.8102873821072,-2.294573184263409,1,0.3692843381140847,0.3692843381140847,0.0,0.0,0.3692843381140847,-106.21935430483684
2026-01-15 00:18:00+00:00,96949.5078125,3346.75,-753.2940232804058,-2.3931940052144425,1,-0.48373589829861885,-0.48373589829861885,0.0,0.0,-0.48373589829861885,-106.70309020313546
2026-01-15 00:19:00+00:00,96903.6640625,3345.360595703125,-752.7446720597609,-2.033880589645285,1,0.5493512206448941,0.5493512206448941,0.0,0.0,0.5493512206448941,-106.15373898249057
2026-01-15 00:20:00+00:00,96808.1796875,3340.705810546875,-753.3613744049817,-2.2020084659752484,1,-0.6167023452208014,-0.6167023452208014,0.0,0.0,-0.6167023452208014,-106.77044132771137
2026-01-15 00:21:00+00:00,96830.28125,3341.72998046875,-753.2718908087822,-2.048037160364759,1,0.08948359619944313,0.08948359619944313,0.0,0.0,0.08948359619944313,-106.68095773151192
2026-01-15 00:22:00+00:00,96815.828125,3341.23876953125,-753.151871734794,-1.9017954914164663,1,0.12001907398826006,0.12001907398826006,0.0,0.0,0.12001907398826006,-106.56093865752366
2026-01-15 00:23:00+00:00,96733.4921875,3338.296875,-752.6117375681683,-1.6113534401703546,1,0.5401341666256485,0.5401341666256485,0.0,0.0,0.5401341666256485,-106.02080449089802
2026-01-15 00:24:00+00:00,96761.0546875,3339.800048828125,-752.2741958916808,-1.4255938930654766,1,0.3375416764874899,0.3375416764874899,0.0,0.0,0.3375416764874899,-105.68326281441053
2026-01-15 00:25:00+00:00,96775.234375,3340.3525390625,-752.3213718577654,-1.3935881682559554,1,-0.04717596608452368,-0.04717596608452368,0.0,0.0,-0.04717596608452368,-105.73043878049505
2026-01-15 00:26:00+00:00,96754.40625,3341.751220703125,-750.0418582113962,-0.4767698326880601,0,2.279513646369196,2.279513646369196,1.0,3.341751220703125,-1.062237574333929,-106.79267635482898
2026-01-15 00:27:00+00:00,96763.2890625,3342.24951171875,-749.9192258568855,-0.42099042181270074,0,0.12263235451064247,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:28:00+00:00,96752.15625,3342.358154296875,-749.3397709726146,-0.19284312423273023,0,0.5794548842709446,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:29:00+00:00,96711.3984375,3341.3515625,-748.6226941370942,0.0861573584091835,0,0.7170768355204018,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:30:00+00:00,96683.703125,3340.16943359375,-748.6335741834928,0.0776747115406811,0,-0.010880046398597187,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:31:00+00:00,96711.1484375,3341.150146484375,-748.8135375254933,0.009852865936123612,0,-0.17996334200051933,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:32:00+00:00,96726.3515625,3341.057373046875,-749.5492588561583,-0.2721344340955648,0,-0.735721330665001,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:33:00+00:00,96618.4140625,3336.456787109375,-749.585112988947,-0.2706841733699362,0,-0.035854132788699644,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:34:00+00:00,96604.84375,3335.517578125,-749.9504265517248,-0.39215786980960304,0,-0.36531356277782834,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:35:00+00:00,96578.3828125,3334.9501953125,-749.398762851301,-0.14529783101935523,0,0.5516637004238873,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:36:00+00:00,96566.828125,3334.151611328125,-749.7086932210864,-0.2529595479211766,0,-0.30993036978543387,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:37:00+00:00,96553.421875,3332.214111328125,-751.0792360861064,-0.7940734064111266,0,-1.3705428650200702,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:38:00+00:00,96542.140625,3331.66259765625,-751.1536599544202,-0.7972371783716624,0,-0.0744238683137155,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:39:00+00:00,96527.703125,3331.308349609375,-750.8973387790088,-0.6628442237844885,0,0.2563211754113581,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:40:00+00:00,96527.703125,3331.308349609375,-750.8973387790088,-0.6379213267892884,0,0.0,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:41:00+00:00,96601.2578125,3334.387939453125,-750.9284141018306,-0.6278646244822346,0,-0.03107532282183456,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:42:00+00:00,96590.1953125,3332.614990234375,-752.2335245658419,-1.1535039482124059,0,-1.3051104640112499,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:43:00+00:00,96535.546875,3330.723876953125,-751.8135276144662,-0.950289668585141,0,0.4199969513756514,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:44:00+00:00,96584.5625,3334.19921875,-750.4110815430372,-0.3478084913851352,0,1.4024460714290399,0.0,0.0,0.0,0.0,-106.79267635482898
2026-01-15 00:45:00+00:00,96598.2734375,3333.9755859375,-751.2145568799488,-0.6834622821205717,0,-0.8034753369115606,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:46:00+00:00,96621.03125,3333.453125,-752.6994572895915,-1.2811568284792823,0,-1.4849004096427052,-0.0,0.0,0.0,-0.0,-106.79267635482898
2026-01-15 00:47:00+00:00,96568.2578125,3328.32666015625,-755.5941066049086,-2.3399439559035122,1,-2.8946493153171104,-0.0,1.0,3.3283266601562502,-3.3283266601562502,-110.12100301498523
2026-01-15 00:48:00+00:00,96508.34375,3326.4169921875,-754.9699783800911,-1.990264176726383,1,0.6241282248174684,0.6241282248174684,0.0,0.0,0.6241282248174684,-109.49687479016777
2026-01-15 00:49:00+00:00,96563.9296875,3329.074951171875,-754.6627769804381,-1.7922514936020706,1,0.30720139965296767,0.30720139965296767,0.0,0.0,0.30720139965296767,-109.1896733905148
2026-01-15 00:50:00+00:00,96572.9375,3328.969482421875,-755.1491907051654,-1.8773667177901814,1,-0.48641372472729927,-0.48641372472729927,0.0,0.0,-0.48641372472729927,-109.6760871152421
2026-01-15 00:51:00+00:00,96564.3046875,3328.47802734375,-755.275559749402,-1.8315480363208647,1,-0.12636904423652595,-0.12636904423652595,0.0,0.0,-0.12636904423652595,-109.80245615947862
2026-01-15 00:52:00+00:00,96523.5546875,3327.41796875,-754.6122801053571,-1.534378232720079,1,0.6632796440449056,0.6632796440449056,0.0,0.0,0.6632796440449056,-109.13917651543372
2026-01-15 00:53:00+00:00,96536.0859375,3327.3603515625,-755.1998502325469,-1.6638481574226793,1,-0.5875701271897924,-0.5875701271897924,0.0,0.0,-0.5875701271897924,-109.72674664262351
2026-01-15 00:54:00+00:00,96551.3125,3327.98193359375,-755.2222072782642,-1.6040685694096888,1,-0.02235704571739916,-0.02235704571739916,0.0,0.0,-0.02235704571739916,-109.74910368834091
2026-01-15 00:55:00+00:00,96517.8671875,3327.642822265625,-754.1468993203466,-1.2024740242940166,1,1.0753079579176301,1.0753079579176301,0.0,0.0,1.0753079579176301,-108.67379573042328
2026-01-15 00:56:00+00:00,96539.046875,3328.790771484375,-753.8946498643768,-1.0820192046800055,1,0.2522494559698316,0.2522494559698316,0.0,0.0,0.2522494559698316,-108.42154627445345
2026-01-15 00:57:00+00:00,96514.5703125,3328.179931640625,-753.4703634238072,-0.9095544134391543,1,0.42428644056963094,0.42428644056963094,0.0,0.0,0.42428644056963094,-107.99725983388382
2026-01-15 00:58:00+00:00,96534.78125,3328.484375,-754.0206508967126,-1.0664857239992187,1,-0.5502874729054383,-0.5502874729054383,0.0,0.0,-0.5502874729054383,-108.54754730678926
2026-01-15 00:59:00+00:00,96573.6328125,3329.710693359375,-754.4373848871369,-1.1849696333472883,1,-0.4167339904242908,-0.4167339904242908,0.0,0.0,-0.4167339904242908,-108.96428129721355
2026-01-15 01:00:00+00:00,96614.0703125,3330.309326171875,-755.5488745283997,-1.551543540675496,1,-1.1114896412627786,-1.1114896412627786,0.0,0.0,-1.1114896412627786,-110.07577093847632
2026-01-15 01:01:00+00:00,96765.953125,3335.59765625,-756.6837458845098,-1.926828574149225,1,-1.134871356110125,-1.134871356110125,0.0,0.0,-1.134871356110125,-111.21064229458645
2026-01-15 01:02:00+00:00,96739.5546875,3334.983154296875,-756.1818444815176,-1.7000368326324793,1,0.5019014029921891,0.5019014029921891,0.0,0.0,0.5019014029921891,-110.70874089159426
2026-01-15 01:03:00+00:00,96861.109375,3339.778564453125,-756.5270439191809,-1.8006918047650085,1,-0.3451994376632683,-0.3451994376632683,0.0,0.0,-0.3451994376632683,-111.05394032925753
2026-01-15 01:04:00+00:00,96825.390625,3337.83203125,-756.9630130074288,-1.9377529211813216,1,-0.4359690882479299,-0.4359690882479299,0.0,0.0,-0.4359690882479299,-111.48990941750546
2026-01-15 01:05:00+00:00,96913.7265625,3340.834228515625,-757.6965874930975,-2.1189184465476476,1,-0.7335744856686688,-0.7335744856686688,0.0,0.0,-0.7335744856686688,-112.22348390317413
2026-01-15 01:06:00+00:00,96928.6328125,3341.498779296875,-757.6624296101818,-2.0190347837466285,1,0.03415788291567878,0.03415788291567878,0.0,0.0,0.03415788291567878,-112.18932602025845
2026-01-15 01:07:00+00:00,96858.3359375,3338.814697265625,-757.3736210233947,-1.8307469052509926,1,0.28880858678712684,0.28880858678712684,0.0,0.0,0.28880858678712684,-111.90051743347132
2026-01-15 01:08:00+00:00,96859.6640625,3338.877685546875,-757.3667998242818,-1.7560856104006346,1,0.006821199112891918,0.006821199112891918,0.0,0.0,0.006821199112891918,-111.89369623435843
2026-01-15 01:09:00+00:00,96807.3046875,3336.975830078125,-757.0543506784416,-1.580030268152649,1,0.312449145840219,0.312449145840219,0.0,0.0,0.312449145840219,-111.58124708851821
2026-01-15 01:10:00+00:00,96789.8671875,3336.175537109375,-757.1172028981969,-1.5516866376544958,1,-0.06285221975531385,-0.06285221975531385,0.0,0.0,-0.06285221975531385,-111.64409930827352
2026-01-15 01:11:00+00:00,96796.28125,3335.2392578125,-758.3247361623321,-1.9124759620939074,1,-1.207533264135236,-1.207533264135236,0.0,0.0,-1.207533264135236,-112.85163257240876
2026-01-15 01:12:00+00:00,96823.203125,3336.817138671875,-757.8853950973285,-1.6850385339507554,1,0.4393410650036458,0.4393410650036458,0.0,0.0,0.4393410650036458,-112.41229150740511
2026-01-15 01:13:00+00:00,96791.7734375,3335.404541015625,-757.968815274543,-1.6469575514621835,1,-0.08342017721452066,-0.08342017721452066,0.0,0.0,-0.08342017721452066,-112.49571168461964
2026-01-15 01:14:00+00:00,96806.4453125,3335.780029296875,-758.2138080536033,-1.660090862896118,1,-0.24499277906033967,-0.24499277906033967,0.0,0.0,-0.24499277906033967,-112.74070446367998
2026-01-15 01:15:00+00:00,96754.7578125,3333.91162109375,-757.8963255778076,-1.4891810436669155,1,0.317482475795714,0.317482475795714,0.0,0.0,0.317482475795714,-112.42322198788426
2026-01-15 01:16:00+00:00,96733.9375,3333.379150390625,-757.5482946697894,-1.3246586307166988,1,0.3480309080182451,0.3480309080182451,0.0,0.0,0.3480309080182451,-112.07519107986602
2026-01-15 01:17:00+00:00,96744.1015625,3334.420166015625,-756.9371224204356,-1.0847179172560715,1,0.6111722493537854,0.6111722493537854,0.0,0.0,0.6111722493537854,-111.46401883051223
2026-01-15 01:18:00+00:00,96732.7421875,3334.121337890625,-756.7555567958661,-0.9962605873748244,1,0.18156562456942993,0.18156562456942993,0.0,0.0,0.18156562456942993,-111.2824532059428
2026-01-15 01:19:00+00:00,96713.1171875,3333.527099609375,-756.5198438398961,-0.8919578893855895,1,0.23571295597002972,0.23571295597002972,0.0,0.0,0.23571295597002972,-111.04674024997277
2026-01-15 01:20:00+00:00,96716.6953125,3333.40771484375,-756.7905493326894,-0.9549106864824618,1,-0.2707054927932404,-0.2707054927932404,0.0,0.0,-0.2707054927932404,-111.31744574276601
2026-01-15 01:21:00+00:00,96697.328125,3332.194580078125,-757.1846358829207,-1.0525898184079725,1,-0.39408655023135,-0.39408655023135,0.0,0.0,-0.39408655023135,-111.71153229299736
2026-01-15 01:22:00+00:00,96585.09375,3328.0751953125,-756.5575718133919,-0.8266340457010658,1,0.6270640695288421,0.6270640695288421,0.0,0.0,0.6270640695288421,-111.08446822346852
2026-01-15 01:23:00+00:00,96507.4375,3324.50244140625,-756.8462033876476,-0.8922362077614412,1,-0.2886315742557599,-0.2886315742557599,0.0,0.0,-0.2886315742557599,-111.37309979772428
2026-01-15 01:24:00+00:00,96529.7109375,3326.260498046875,-756.0301017539155,-0.6103663006659875,1,0.8161016337321598,0.8161016337321598,0.0,0.0,0.8161016337321598,-110.55699816399212
2026-01-15 01:25:00+00:00,96531.21875,3326.59130859375,-755.7630573649958,-0.5067674594429954,1,0.26704438891965765,0.26704438891965765,0.0,0.0,0.26704438891965765,-110.28995377507246
2026-01-15 01:26:00+00:00,96620.09375,3329.8671875,-756.2457474374946,-0.6359096262327403,1,-0.48269007249882634,-0.48269007249882634,0.0,0.0,-0.48269007249882634,-110.77264384757129
2026-01-15 01:27:00+00:00,96580.4609375,3329.17333984375,-755.2635032838648,-0.29322084814134813,0,0.9822441536298356,0.9822441536298356,1.0,3.32917333984375,-2.3469291862139143,-113.1195730337852
2026-01-15 01:28:00+00:00,96591.375,3330.05078125,-754.8476231349387,-0.12878498729595572,0,0.415880148926135,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:29:00+00:00,96626.3359375,3331.107177734375,-755.2697424891626,-0.24220724437029675,0,-0.42211935422392344,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:30:00+00:00,96528.8359375,3329.27880859375,-752.9747870117508,0.6072416120761961,0,2.294955477411804,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:31:00+00:00,96463.7421875,3328.04052734375,-751.4602204478497,1.2049632931444287,0,1.5145665639010986,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:32:00+00:00,96372.59375,3324.88671875,-750.7593152340164,1.4931266286514222,0,0.7009052138332663,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:33:00+00:00,96341.0546875,3321.098388671875,-753.2138423086949,0.6073319534328754,0,-2.454527074678481,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:34:00+00:00,96310.796875,3320.378662109375,-752.6539505822802,0.8639497553085802,0,0.5598917264146621,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:35:00+00:00,96313.671875,3320.628173828125,-752.5260240766261,0.9680221571856252,0,0.12792650565415897,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:36:00+00:00,96336.3671875,3320.203857421875,-753.9101367982125,0.44268366876659626,0,-1.3841127215864617,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:37:00+00:00,96384.8984375,3323.442626953125,-752.7237785271582,0.9789878865764303,0,1.1863582710543596,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:38:00+00:00,96454.5859375,3326.76513671875,-752.348388600707,1.165916914586182,0,0.37538992645113467,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:39:00+00:00,96555.4921875,3330.867919921875,-752.5129820615698,1.125116639143203,0,-0.16459346086276128,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:40:00+00:00,96499.1015625,3330.19091796875,-750.8051957860898,1.8895949222881008,0,1.7077862754799753,0.0,0.0,0.0,0.0,-113.1195730337852
2026-01-15 01:41:00+00:00,96501.1484375,3330.22021484375,-750.8624622965003,1.8616675755838281,0,-0.057266510410499905,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:42:00+00:00,96455.8125,3326.885986328125,-752.2794109436581,1.2270462136439406,0,-1.4169486471578239,-0.0,0.0,0.0,-0.0,-113.1195730337852
2026-01-15 01:43:00+00:00,96463.265625,3327.552490234375,-751.9281034865758,1.387236879757868,0,0.35130745708238464,0.0,0.0,0.0,0.0,-113.1195730337852
